time,power,power_factor
2025-11-07T17:14:30.026208,210.8,0.98
2025-11-07T17:13:30.026215,210.9,0.99
2025-11-07T17:12:30.026221,211.0,0.9
2025-11-07T17:11:30.026226,211.1,0.91
2025-11-07T17:10:30.026232,211.2,0.92
2025-11-07T17:09:30.026239,211.3,0.93
2025-11-07T17:08:30.026245,211.4,0.9400000000000001
2025-11-07T17:07:30.026252,211.5,0.9500000000000001
2025-11-07T17:06:30.026259,211.6,0.96
2025-11-07T17:05:30.026295,211.7,0.97
2025-11-07T17:04:30.026306,211.8,0.98
2025-11-07T17:03:30.026314,211.9,0.99
2025-11-07T17:02:30.026320,212.0,0.9
2025-11-07T17:01:30.026326,212.1,0.91
2025-11-07T17:00:30.026332,212.2,0.92
2025-11-07T16:59:30.026339,212.3,0.93
2025-11-07T16:58:30.026345,212.4,0.9400000000000001
2025-11-07T16:57:30.026352,212.5,0.9500000000000001
2025-11-07T16:56:30.026359,212.6,0.96
2025-11-07T16:55:30.026365,212.7,0.97
2025-11-07T16:54:30.026371,212.8,0.98
2025-11-07T16:53:30.026377,212.9,0.99
2025-11-07T16:52:30.026383,213.0,0.9
2025-11-07T16:51:30.026389,213.1,0.91
2025-11-07T16:50:30.026395,213.2,0.92
2025-11-07T16:49:30.026402,213.3,0.93
2025-11-07T16:48:30.026408,213.4,0.9400000000000001
2025-11-07T16:47:30.026415,213.5,0.9500000000000001
2025-11-07T16:46:30.026422,213.6,0.96
2025-11-07T16:45:30.026428,213.7,0.97
2025-11-07T16:44:30.026434,213.8,0.98
2025-11-07T16:43:30.026440,213.9,0.99
2025-11-07T16:42:30.026446,214.0,0.9
2025-11-07T16:41:30.026452,214.1,0.91
2025-11-07T16:40:30.026458,214.2,0.92
2025-11-07T16:39:30.026464,214.3,0.93
2025-11-07T16:38:30.026470,214.4,0.9400000000000001
2025-11-07T16:37:30.026478,214.5,0.9500000000000001
2025-11-07T16:36:30.026485,214.6,0.96
2025-11-07T16:35:30.026491,214.7,0.97
2025-11-07T16:34:30.026497,214.8,0.98
2025-11-07T16:33:30.026503,214.9,0.99
2025-11-07T16:32:30.026509,215.0,0.9
2025-11-07T16:31:30.026515,215.1,0.91
2025-11-07T16:30:30.026521,215.2,0.92
2025-11-07T16:29:30.026527,215.3,0.93
2025-11-07T16:28:30.026533,215.4,0.9400000000000001
2025-11-07T16:27:30.026540,215.5,0.9500000000000001
2025-11-07T16:26:30.026547,215.6,0.96
2025-11-07T16:25:30.026553,215.7,0.97
2025-11-07T16:24:30.026559,215.8,0.98
2025-11-07T16:23:30.026565,215.9,0.99
2025-11-07T16:22:30.026571,216.0,0.9
2025-11-07T16:21:30.026577,216.1,0.91
2025-11-07T16:20:30.026583,216.2,0.92
2025-11-07T16:19:30.026589,216.3,0.93
2025-11-07T16:18:30.026595,216.4,0.9400000000000001
2025-11-07T16:17:30.026602,216.5,0.9500000000000001
2025-11-07T16:16:30.026609,216.6,0.96
2025-11-07T16:15:30.026620,216.7,0.97
2025-11-07T16:14:30.026626,216.8,0.98
2025-11-07T16:13:30.026632,216.9,0.99
2025-11-07T16:12:30.026638,217.0,0.9
2025-11-07T16:11:30.026644,217.1,0.91
2025-11-07T16:10:30.026650,217.2,0.92
2025-11-07T16:09:30.026656,217.3,0.93
2025-11-07T16:08:30.026662,217.4,0.9400000000000001
2025-11-07T16:07:30.026669,217.5,0.9500000000000001
2025-11-07T16:06:30.026676,217.6,0.96
2025-11-07T16:05:30.026682,217.7,0.97
2025-11-07T16:04:30.026689,217.8,0.98
2025-11-07T16:03:30.026695,217.9,0.99
2025-11-07T16:02:30.026701,218.0,0.9
2025-11-07T16:01:30.026724,218.1,0.91
2025-11-07T16:00:30.026731,218.2,0.92
2025-11-07T15:59:30.026737,218.3,0.93
2025-11-07T15:58:30.026744,218.4,0.9400000000000001
2025-11-07T15:57:30.026751,218.5,0.9500000000000001
2025-11-07T15:56:30.026758,218.6,0.96
2025-11-07T15:55:30.026764,218.7,0.97
2025-11-07T15:54:30.026770,218.8,0.98
2025-11-07T15:53:30.026776,218.9,0.99
2025-11-07T15:52:30.026782,219.0,0.9
2025-11-07T15:51:30.026787,219.1,0.91
2025-11-07T15:50:30.026794,219.2,0.92
2025-11-07T15:49:30.026799,219.3,0.93
2025-11-07T15:48:30.026805,219.4,0.9400000000000001
2025-11-07T15:47:30.026812,219.5,0.9500000000000001
2025-11-07T15:46:30.026819,219.6,0.96
2025-11-07T15:45:30.026826,219.7,0.97
2025-11-07T15:44:30.026832,219.8,0.98
2025-11-07T15:43:30.026838,219.9,0.99
2025-11-07T15:42:30.026844,220.0,0.9
2025-11-07T15:41:30.026849,220.1,0.91
2025-11-07T15:40:30.026855,220.2,0.92
2025-11-07T15:39:30.026861,220.3,0.93
2025-11-07T15:38:30.026867,220.4,0.9400000000000001
2025-11-07T15:37:30.026874,220.5,0.9500000000000001
2025-11-07T15:36:30.026881,220.6,0.96
2025-11-07T15:35:30.026887,220.7,0.97
2025-11-07T15:34:30.026893,220.8,0.98
2025-11-07T15:33:30.026899,220.9,0.99
2025-11-07T15:32:30.026905,221.0,0.9
2025-11-07T15:31:30.026911,221.1,0.91
2025-11-07T15:30:30.026917,221.2,0.92
2025-11-07T15:29:30.026923,221.3,0.93
2025-11-07T15:28:30.026929,221.4,0.9400000000000001
2025-11-07T15:27:30.026936,221.5,0.9500000000000001
2025-11-07T15:26:30.026943,221.6,0.96
2025-11-07T15:25:30.026949,221.7,0.97
2025-11-07T15:24:30.026955,221.8,0.98
2025-11-07T15:23:30.026961,221.9,0.99
2025-11-07T15:22:30.026967,222.0,0.9
2025-11-07T15:21:30.026972,222.1,0.91
2025-11-07T15:20:30.026978,222.2,0.92
2025-11-07T15:19:30.026984,222.3,0.93
2025-11-07T15:18:30.026990,222.4,0.9400000000000001
2025-11-07T15:17:30.026997,222.5,0.9500000000000001
2025-11-07T15:16:30.027004,222.6,0.96
2025-11-07T15:15:30.027010,222.7,0.97
2025-11-07T15:14:30.027016,222.8,0.98
2025-11-07T15:13:30.027022,222.9,0.99
2025-11-07T15:12:30.027028,223.0,0.9
2025-11-07T15:11:30.027034,223.1,0.91
2025-11-07T15:10:30.027040,223.2,0.92
2025-11-07T15:09:30.027046,223.3,0.93
2025-11-07T15:08:30.027052,223.4,0.9400000000000001
2025-11-07T15:07:30.027059,223.5,0.9500000000000001
2025-11-07T15:06:30.027066,223.6,0.96
2025-11-07T15:05:30.027072,223.7,0.97
2025-11-07T15:04:30.027078,223.8,0.98
2025-11-07T15:03:30.027084,223.9,0.99
2025-11-07T15:02:30.027090,224.0,0.9
2025-11-07T15:01:30.027096,224.1,0.91
2025-11-07T15:00:30.027102,224.2,0.92
2025-11-07T14:59:30.027108,224.3,0.93
2025-11-07T14:58:30.027114,224.4,0.9400000000000001
2025-11-07T14:57:30.027121,224.5,0.9500000000000001
2025-11-07T14:56:30.027128,224.6,0.96
2025-11-07T14:55:30.027134,224.7,0.97
2025-11-07T14:54:30.027140,224.8,0.98
2025-11-07T14:53:30.027146,224.9,0.99
2025-11-07T14:52:30.027152,225.0,0.9
2025-11-07T14:51:30.027158,225.1,0.91
2025-11-07T14:50:30.027164,225.2,0.92
2025-11-07T14:49:30.027170,225.3,0.93
2025-11-07T14:48:30.027176,225.4,0.9400000000000001
2025-11-07T14:47:30.027183,225.5,0.9500000000000001
2025-11-07T14:46:30.027190,225.6,0.96
2025-11-07T14:45:30.027196,225.7,0.97
2025-11-07T14:44:30.027202,225.8,0.98
2025-11-07T14:43:30.027208,225.9,0.99
2025-11-07T14:42:30.027214,226.0,0.9
2025-11-07T14:41:30.027220,226.1,0.91
2025-11-07T14:40:30.027226,226.2,0.92
2025-11-07T14:39:30.027232,226.3,0.93
2025-11-07T14:38:30.027238,226.4,0.9400000000000001
2025-11-07T14:37:30.027245,226.5,0.9500000000000001
2025-11-07T14:36:30.027252,226.6,0.96
2025-11-07T14:35:30.027258,226.7,0.97
2025-11-07T14:34:30.027291,226.8,0.98
2025-11-07T14:33:30.027303,226.9,0.99
2025-11-07T14:32:30.027313,227.0,0.9
2025-11-07T14:31:30.027320,227.1,0.91
2025-11-07T14:30:30.027327,227.2,0.92
2025-11-07T14:29:30.027333,227.3,0.93
2025-11-07T14:28:30.027339,227.4,0.9400000000000001
2025-11-07T14:27:30.027346,227.5,0.9500000000000001
2025-11-07T14:26:30.027353,227.6,0.96
2025-11-07T14:25:30.027360,227.7,0.97
2025-11-07T14:24:30.027366,227.8,0.98
2025-11-07T14:23:30.027372,227.9,0.99
2025-11-07T14:22:30.027378,228.0,0.9
2025-11-07T14:21:30.027384,228.1,0.91
2025-11-07T14:20:30.027390,228.2,0.92
2025-11-07T14:19:30.027396,228.3,0.93
2025-11-07T14:18:30.027402,228.4,0.9400000000000001
2025-11-07T14:17:30.027409,228.5,0.9500000000000001
2025-11-07T14:16:30.027416,228.6,0.96
2025-11-07T14:15:30.027422,228.7,0.97
2025-11-07T14:14:30.027428,228.8,0.98
2025-11-07T14:13:30.027434,228.9,0.99
2025-11-07T14:12:30.027440,229.0,0.9
2025-11-07T14:11:30.027446,229.1,0.91
2025-11-07T14:10:30.027452,229.2,0.92
2025-11-07T14:09:30.027458,229.3,0.93
2025-11-07T14:08:30.027464,229.4,0.9400000000000001
2025-11-07T14:07:30.027471,229.5,0.9500000000000001
2025-11-07T14:06:30.027478,229.6,0.96
2025-11-07T14:05:30.027484,229.7,0.97
2025-11-07T14:04:30.027491,229.8,0.98
2025-11-07T14:03:30.027497,229.9,0.99
2025-11-07T14:02:30.027503,230.0,0.9
2025-11-07T14:01:30.027509,230.1,0.91
2025-11-07T14:00:30.027515,230.2,0.92
2025-11-07T13:59:30.027521,230.3,0.93
2025-11-07T13:58:30.027527,230.4,0.9400000000000001
2025-11-07T13:57:30.027534,230.5,0.9500000000000001
2025-11-07T13:56:30.027541,230.6,0.96
2025-11-07T13:55:30.027547,230.7,0.97
2025-11-07T13:54:30.027553,230.8,0.98
2025-11-07T13:53:30.027559,230.9,0.99
2025-11-07T13:52:30.027566,231.0,0.9
2025-11-07T13:51:30.027571,231.1,0.91
2025-11-07T13:50:30.027577,231.2,0.92
2025-11-07T13:49:30.027584,231.3,0.93
2025-11-07T13:48:30.027590,231.4,0.9400000000000001
2025-11-07T13:47:30.027597,231.5,0.9500000000000001
2025-11-07T13:46:30.027604,231.6,0.96
2025-11-07T13:45:30.027610,231.7,0.97
2025-11-07T13:44:30.027621,231.8,0.98
2025-11-07T13:43:30.027627,231.9,0.99
2025-11-07T13:42:30.027633,232.0,0.9
2025-11-07T13:41:30.027639,232.1,0.91
2025-11-07T13:40:30.027645,232.2,0.92
2025-11-07T13:39:30.027651,232.3,0.93
2025-11-07T13:38:30.027657,232.4,0.9400000000000001
2025-11-07T13:37:30.027664,232.5,0.9500000000000001
2025-11-07T13:36:30.027671,232.6,0.96
2025-11-07T13:35:30.027677,232.7,0.97
2025-11-07T13:34:30.027683,232.8,0.98
2025-11-07T13:33:30.027690,232.9,0.99
2025-11-07T13:32:30.027696,233.0,0.9
2025-11-07T13:31:30.027702,233.1,0.91
2025-11-07T13:30:30.027708,233.2,0.92
2025-11-07T13:29:30.027714,233.3,0.93
2025-11-07T13:28:30.027720,233.4,0.9400000000000001
2025-11-07T13:27:30.027727,233.5,0.9500000000000001
2025-11-07T13:26:30.027734,233.6,0.96
2025-11-07T13:25:30.027740,233.7,0.97
2025-11-07T13:24:30.027746,233.8,0.98
2025-11-07T13:23:30.027752,233.9,0.99
2025-11-07T13:22:30.027758,234.0,0.9
2025-11-07T13:21:30.027764,234.1,0.91
2025-11-07T13:20:30.027770,234.2,0.92
2025-11-07T13:19:30.027776,234.3,0.93
2025-11-07T13:18:30.027782,234.4,0.9400000000000001
2025-11-07T13:17:30.027789,234.5,0.9500000000000001
2025-11-07T13:16:30.027796,234.6,0.96
2025-11-07T13:15:30.027802,234.7,0.97
2025-11-07T13:14:30.027808,234.8,0.98
2025-11-07T13:13:30.027814,234.9,0.99
2025-11-07T13:12:30.027820,235.0,0.9
2025-11-07T13:11:30.027826,235.1,0.91
2025-11-07T13:10:30.027878,235.2,0.92
2025-11-07T13:09:30.027901,235.3,0.93
2025-11-07T13:08:30.027918,235.4,0.9400000000000001
2025-11-07T13:07:30.027934,235.5,0.9500000000000001
2025-11-07T13:06:30.027951,235.6,0.96
2025-11-07T13:05:30.027964,235.7,0.97
2025-11-07T13:04:30.027975,235.8,0.98
2025-11-07T13:03:30.027984,235.9,0.99
2025-11-07T13:02:30.027991,236.0,0.9
2025-11-07T13:01:30.027997,236.1,0.91
2025-11-07T13:00:30.028003,236.2,0.92
2025-11-07T12:59:30.028009,236.3,0.93
2025-11-07T12:58:30.028015,236.4,0.9400000000000001
2025-11-07T12:57:30.028022,236.5,0.9500000000000001
2025-11-07T12:56:30.028029,236.6,0.96
2025-11-07T12:55:30.028035,236.7,0.97
2025-11-07T12:54:30.028041,236.8,0.98
2025-11-07T12:53:30.028047,236.9,0.99
2025-11-07T12:52:30.028053,237.0,0.9
2025-11-07T12:51:30.028058,237.1,0.91
2025-11-07T12:50:30.028064,237.2,0.92
2025-11-07T12:49:30.028070,237.3,0.93
2025-11-07T12:48:30.028076,237.4,0.9400000000000001
2025-11-07T12:47:30.028083,237.5,0.9500000000000001
2025-11-07T12:46:30.028090,237.6,0.96
2025-11-07T12:45:30.028096,237.7,0.97
2025-11-07T12:44:30.028132,237.8,0.98
2025-11-07T12:43:30.028140,237.9,0.99
2025-11-07T12:42:30.028146,238.0,0.9
2025-11-07T12:41:30.028152,238.1,0.91
2025-11-07T12:40:30.028158,238.2,0.92
2025-11-07T12:39:30.028164,238.3,0.93
2025-11-07T12:38:30.028170,238.4,0.9400000000000001
2025-11-07T12:37:30.028177,238.5,0.9500000000000001
2025-11-07T12:36:30.028184,238.6,0.96
2025-11-07T12:35:30.028190,238.7,0.97
2025-11-07T12:34:30.028196,238.8,0.98
2025-11-07T12:33:30.028202,238.9,0.99
2025-11-07T12:32:30.028208,239.0,0.9
2025-11-07T12:31:30.028214,239.1,0.91
2025-11-07T12:30:30.028220,239.2,0.92
2025-11-07T12:29:30.028226,239.3,0.93
2025-11-07T12:28:30.028232,239.4,0.9400000000000001
2025-11-07T12:27:30.028239,239.5,0.9500000000000001
2025-11-07T12:26:30.028246,239.6,0.96
2025-11-07T12:25:30.028252,239.7,0.97
2025-11-07T12:24:30.028258,239.8,0.98
2025-11-07T12:23:30.028295,239.9,0.99
2025-11-07T12:22:30.028307,240.0,0.9
2025-11-07T12:21:30.028316,240.1,0.91
2025-11-07T12:20:30.028323,240.2,0.92
2025-11-07T12:19:30.028329,240.3,0.93
2025-11-07T12:18:30.028335,240.4,0.9400000000000001
2025-11-07T12:17:30.028342,240.5,0.9500000000000001
2025-11-07T12:16:30.028349,240.6,0.96
2025-11-07T12:15:30.028355,240.7,0.97
2025-11-07T12:14:30.028361,240.8,0.98
2025-11-07T12:13:30.028368,240.9,0.99
2025-11-07T12:12:30.028373,241.0,0.9
2025-11-07T12:11:30.028379,241.1,0.91
2025-11-07T12:10:30.028385,241.2,0.92
2025-11-07T12:09:30.028391,241.3,0.93
2025-11-07T12:08:30.028397,241.4,0.9400000000000001
2025-11-07T12:07:30.028404,241.5,0.9500000000000001
2025-11-07T12:06:30.028411,241.6,0.96
2025-11-07T12:05:30.028418,241.7,0.97
2025-11-07T12:04:30.028424,241.8,0.98
2025-11-07T12:03:30.028430,241.9,0.99
2025-11-07T12:02:30.028436,242.0,0.9
2025-11-07T12:01:30.028442,242.1,0.91
2025-11-07T12:00:30.028448,242.2,0.92
2025-11-07T11:59:30.028454,242.3,0.93
2025-11-07T11:58:30.028460,242.4,0.9400000000000001
2025-11-07T11:57:30.028467,242.5,0.9500000000000001
2025-11-07T11:56:30.028474,242.6,0.96
2025-11-07T11:55:30.028480,242.7,0.97
2025-11-07T11:54:30.028486,242.8,0.98
2025-11-07T11:53:30.028492,242.9,0.99
2025-11-07T11:52:30.028498,243.0,0.9
2025-11-07T11:51:30.028504,243.1,0.91
2025-11-07T11:50:30.028510,243.2,0.92
2025-11-07T11:49:30.028516,243.3,0.93
2025-11-07T11:48:30.028522,243.4,0.9400000000000001
2025-11-07T11:47:30.028529,243.5,0.9500000000000001
2025-11-07T11:46:30.028536,243.6,0.96
2025-11-07T11:45:30.028542,243.7,0.97
2025-11-07T11:44:30.028548,243.8,0.98
2025-11-07T11:43:30.028554,243.9,0.99
2025-11-07T11:42:30.028560,100.0,0.9
2025-11-07T11:41:30.028566,100.1,0.91
2025-11-07T11:40:30.028572,100.2,0.92
2025-11-07T11:39:30.028579,100.3,0.93
2025-11-07T11:38:30.028585,100.4,0.9400000000000001
2025-11-07T11:37:30.028591,100.5,0.9500000000000001
2025-11-07T11:36:30.028598,100.6,0.96
2025-11-07T11:35:30.028605,100.7,0.97
2025-11-07T11:34:30.028611,100.8,0.98
2025-11-07T11:33:30.028627,100.9,0.99
2025-11-07T11:32:30.028633,101.0,0.9
2025-11-07T11:31:30.028639,101.1,0.91
2025-11-07T11:30:30.028645,101.2,0.92
2025-11-07T11:29:30.028651,101.3,0.93
2025-11-07T11:28:30.028657,101.4,0.9400000000000001
2025-11-07T11:27:30.028665,101.5,0.9500000000000001
2025-11-07T11:26:30.028672,101.6,0.96
2025-11-07T11:25:30.028678,101.7,0.97
2025-11-07T11:24:30.028684,101.8,0.98
2025-11-07T11:23:30.028690,101.9,0.99
2025-11-07T11:22:30.028696,102.0,0.9
2025-11-07T11:21:30.028702,102.1,0.91
2025-11-07T11:20:30.028708,102.2,0.92
2025-11-07T11:19:30.028714,102.3,0.93
2025-11-07T11:18:30.028720,102.4,0.9400000000000001
2025-11-07T11:17:30.028727,102.5,0.9500000000000001
2025-11-07T11:16:30.028734,102.6,0.96
2025-11-07T11:15:30.028740,102.7,0.97
2025-11-07T11:14:30.028746,102.8,0.98
2025-11-07T11:13:30.028752,102.9,0.99
2025-11-07T11:12:30.028758,103.0,0.9
2025-11-07T11:11:30.028764,103.1,0.91
2025-11-07T11:10:30.028770,103.2,0.92
2025-11-07T11:09:30.028776,103.3,0.93
2025-11-07T11:08:30.028782,103.4,0.9400000000000001
2025-11-07T11:07:30.028789,103.5,0.9500000000000001
2025-11-07T11:06:30.028796,103.6,0.96
2025-11-07T11:05:30.028802,103.7,0.97
2025-11-07T11:04:30.028808,103.8,0.98
2025-11-07T11:03:30.028814,103.9,0.99
2025-11-07T11:02:30.028820,104.0,0.9
2025-11-07T11:01:30.028826,104.1,0.91
2025-11-07T11:00:30.028832,104.2,0.92
2025-11-07T10:59:30.028838,104.3,0.93
2025-11-07T10:58:30.028844,104.4,0.9400000000000001
2025-11-07T10:57:30.028851,104.5,0.9500000000000001
2025-11-07T10:56:30.028858,104.6,0.96
2025-11-07T10:55:30.028864,104.7,0.97
2025-11-07T10:54:30.028870,104.8,0.98
2025-11-07T10:53:30.028876,104.9,0.99
2025-11-07T10:52:30.028882,105.0,0.9
2025-11-07T10:51:30.028888,105.1,0.91
2025-11-07T10:50:30.028894,105.2,0.92
2025-11-07T10:49:30.028900,105.3,0.93
2025-11-07T10:48:30.028906,105.4,0.9400000000000001
2025-11-07T10:47:30.028913,105.5,0.9500000000000001
2025-11-07T10:46:30.028920,105.6,0.96
2025-11-07T10:45:30.028926,105.7,0.97
2025-11-07T10:44:30.028932,105.8,0.98
2025-11-07T10:43:30.028938,105.9,0.99
2025-11-07T10:42:30.028944,106.0,0.9
2025-11-07T10:41:30.028950,106.1,0.91
2025-11-07T10:40:30.028956,106.2,0.92
2025-11-07T10:39:30.028962,106.3,0.93
2025-11-07T10:38:30.028968,106.4,0.9400000000000001
2025-11-07T10:37:30.028975,106.5,0.9500000000000001
2025-11-07T10:36:30.028982,106.6,0.96
2025-11-07T10:35:30.028988,106.7,0.97
2025-11-07T10:34:30.028994,106.8,0.98
2025-11-07T10:33:30.029000,106.9,0.99
2025-11-07T10:32:30.029006,107.0,0.9
2025-11-07T10:31:30.029012,107.1,0.91
2025-11-07T10:30:30.029018,107.2,0.92
2025-11-07T10:29:30.029024,107.3,0.93
2025-11-07T10:28:30.029030,107.4,0.9400000000000001
2025-11-07T10:27:30.029037,107.5,0.9500000000000001
2025-11-07T10:26:30.029044,107.6,0.96
2025-11-07T10:25:30.029050,107.7,0.97
2025-11-07T10:24:30.029056,107.8,0.98
2025-11-07T10:23:30.029062,107.9,0.99
2025-11-07T10:22:30.029068,108.0,0.9
2025-11-07T10:21:30.029073,108.1,0.91
2025-11-07T10:20:30.029079,108.2,0.92
2025-11-07T10:19:30.029085,108.3,0.93
2025-11-07T10:18:30.029091,108.4,0.9400000000000001
2025-11-07T10:17:30.029098,108.5,0.9500000000000001
2025-11-07T10:16:30.029105,108.6,0.96
2025-11-07T10:15:30.029112,108.7,0.97
2025-11-07T10:14:30.029118,108.8,0.98
2025-11-07T10:13:30.029124,108.9,0.99
2025-11-07T10:12:30.029130,109.0,0.9
2025-11-07T10:11:30.029135,109.1,0.91
2025-11-07T10:10:30.029141,109.2,0.92
2025-11-07T10:09:30.029147,109.3,0.93
2025-11-07T10:08:30.029153,109.4,0.9400000000000001
2025-11-07T10:07:30.029160,109.5,0.9500000000000001
2025-11-07T10:06:30.029167,109.6,0.96
2025-11-07T10:05:30.029173,109.7,0.97
2025-11-07T10:04:30.029179,109.8,0.98
2025-11-07T10:03:30.029186,109.9,0.99
2025-11-07T10:02:30.029192,110.0,0.9
2025-11-07T10:01:30.029197,110.1,0.91
2025-11-07T10:00:30.029203,110.2,0.92
2025-11-07T09:59:30.029209,110.3,0.93
2025-11-07T09:58:30.029216,110.4,0.9400000000000001
2025-11-07T09:57:30.029223,110.5,0.9500000000000001
2025-11-07T09:56:30.029230,110.6,0.96
2025-11-07T09:55:30.029236,110.7,0.97
2025-11-07T09:54:30.029242,110.8,0.98
2025-11-07T09:53:30.029248,110.9,0.99
2025-11-07T09:52:30.029254,111.0,0.9
2025-11-07T09:51:30.029260,111.1,0.91
2025-11-07T09:50:30.029300,111.2,0.92
2025-11-07T09:49:30.029309,111.3,0.93
2025-11-07T09:48:30.029316,111.4,0.9400000000000001
2025-11-07T09:47:30.029324,111.5,0.9500000000000001
2025-11-07T09:46:30.029331,111.6,0.96
2025-11-07T09:45:30.029337,111.7,0.97
2025-11-07T09:44:30.029343,111.8,0.98
2025-11-07T09:43:30.029349,111.9,0.99
2025-11-07T09:42:30.029355,112.0,0.9
2025-11-07T09:41:30.029361,112.1,0.91
2025-11-07T09:40:30.029367,112.2,0.92
2025-11-07T09:39:30.029373,112.3,0.93
2025-11-07T09:38:30.029380,112.4,0.9400000000000001
2025-11-07T09:37:30.029387,112.5,0.9500000000000001
2025-11-07T09:36:30.029394,112.6,0.96
2025-11-07T09:35:30.029400,112.7,0.97
2025-11-07T09:34:30.029406,112.8,0.98
2025-11-07T09:33:30.029412,112.9,0.99
2025-11-07T09:32:30.029418,113.0,0.9
2025-11-07T09:31:30.029424,113.1,0.91
2025-11-07T09:30:30.029430,113.2,0.92
2025-11-07T09:29:30.029436,113.3,0.93
2025-11-07T09:28:30.029442,113.4,0.9400000000000001
2025-11-07T09:27:30.029469,113.5,0.9500000000000001
2025-11-07T09:26:30.029477,113.6,0.96
2025-11-07T09:25:30.029484,113.7,0.97
2025-11-07T09:24:30.029490,113.8,0.98
2025-11-07T09:23:30.029496,113.9,0.99
2025-11-07T09:22:30.029502,114.0,0.9
2025-11-07T09:21:30.029508,114.1,0.91
2025-11-07T09:20:30.029514,114.2,0.92
2025-11-07T09:19:30.029520,114.3,0.93
2025-11-07T09:18:30.029526,114.4,0.9400000000000001
2025-11-07T09:17:30.029533,114.5,0.9500000000000001
2025-11-07T09:16:30.029540,114.6,0.96
2025-11-07T09:15:30.029546,114.7,0.97
2025-11-07T09:14:30.029552,114.8,0.98
2025-11-07T09:13:30.029558,114.9,0.99
2025-11-07T09:12:30.029564,115.0,0.9
2025-11-07T09:11:30.029570,115.1,0.91
2025-11-07T09:10:30.029576,115.2,0.92
2025-11-07T09:09:30.029582,115.3,0.93
2025-11-07T09:08:30.029588,115.4,0.9400000000000001
2025-11-07T09:07:30.029595,115.5,0.9500000000000001
2025-11-07T09:06:30.029602,115.6,0.96
2025-11-07T09:05:30.029608,115.7,0.97
2025-11-07T09:04:30.029619,115.8,0.98
2025-11-07T09:03:30.029626,115.9,0.99
2025-11-07T09:02:30.029632,116.0,0.9
2025-11-07T09:01:30.029637,116.1,0.91
2025-11-07T09:00:30.029643,116.2,0.92
2025-11-07T08:59:30.029649,116.3,0.93
2025-11-07T08:58:30.029655,116.4,0.9400000000000001
2025-11-07T08:57:30.029662,116.5,0.9500000000000001
2025-11-07T08:56:30.029669,116.6,0.96
2025-11-07T08:55:30.029675,116.7,0.97
2025-11-07T08:54:30.029681,116.8,0.98
2025-11-07T08:53:30.029687,116.9,0.99
2025-11-07T08:52:30.029693,117.0,0.9
2025-11-07T08:51:30.029699,117.1,0.91
2025-11-07T08:50:30.029705,117.2,0.92
2025-11-07T08:49:30.029711,117.3,0.93
2025-11-07T08:48:30.029717,117.4,0.9400000000000001
2025-11-07T08:47:30.029724,117.5,0.9500000000000001
2025-11-07T08:46:30.029731,117.6,0.96
2025-11-07T08:45:30.029737,117.7,0.97
2025-11-07T08:44:30.029743,117.8,0.98
2025-11-07T08:43:30.029749,117.9,0.99
2025-11-07T08:42:30.029755,118.0,0.9
2025-11-07T08:41:30.029760,118.1,0.91
2025-11-07T08:40:30.029766,118.2,0.92
2025-11-07T08:39:30.029772,118.3,0.93
2025-11-07T08:38:30.029778,118.4,0.9400000000000001
2025-11-07T08:37:30.029785,118.5,0.9500000000000001
2025-11-07T08:36:30.029792,118.6,0.96
2025-11-07T08:35:30.029798,118.7,0.97
2025-11-07T08:34:30.029804,118.8,0.98
2025-11-07T08:33:30.029810,118.9,0.99
2025-11-07T08:32:30.029816,119.0,0.9
2025-11-07T08:31:30.029822,119.1,0.91
2025-11-07T08:30:30.029828,119.2,0.92
2025-11-07T08:29:30.029834,119.3,0.93
2025-11-07T08:28:30.029840,119.4,0.9400000000000001
2025-11-07T08:27:30.029847,119.5,0.9500000000000001
2025-11-07T08:26:30.029854,119.6,0.96
2025-11-07T08:25:30.029860,119.7,0.97
2025-11-07T08:24:30.029866,119.8,0.98
2025-11-07T08:23:30.029872,119.9,0.99
2025-11-07T08:22:30.029878,120.0,0.9
2025-11-07T08:21:30.029884,120.1,0.91
2025-11-07T08:20:30.029890,120.2,0.92
2025-11-07T08:19:30.029896,120.3,0.93
2025-11-07T08:18:30.029902,120.4,0.9400000000000001
2025-11-07T08:17:30.029909,120.5,0.9500000000000001
2025-11-07T08:16:30.029915,120.6,0.96
2025-11-07T08:15:30.029921,120.7,0.97
2025-11-07T08:14:30.029927,120.8,0.98
2025-11-07T08:13:30.029933,120.9,0.99
2025-11-07T08:12:30.029939,121.0,0.9
2025-11-07T08:11:30.029945,121.1,0.91
2025-11-07T08:10:30.029952,121.2,0.92
2025-11-07T08:09:30.029958,121.3,0.93
2025-11-07T08:08:30.029964,121.4,0.9400000000000001
2025-11-07T08:07:30.029971,121.5,0.9500000000000001
2025-11-07T08:06:30.029978,121.6,0.96
2025-11-07T08:05:30.029984,121.7,0.97
2025-11-07T08:04:30.029990,121.8,0.98
2025-11-07T08:03:30.029996,121.9,0.99
2025-11-07T08:02:30.030002,122.0,0.9
2025-11-07T08:01:30.030008,122.1,0.91
2025-11-07T08:00:30.030014,122.2,0.92
2025-11-07T07:59:30.030020,122.3,0.93
2025-11-07T07:58:30.030026,122.4,0.9400000000000001
2025-11-07T07:57:30.030033,122.5,0.9500000000000001
2025-11-07T07:56:30.030040,122.6,0.96
